7,18.12769889831543,22.87498664855957,32.92094421386719,48.5173454284668,51.076622009277344,26.164125442504883,46.66938400268555,57.293678283691406,29.067230224609375,38.6644287109375,25.13481903076172,9.440905570983887,8.72688102722168,26.916776657104492,6.269973278045654,9.101174354553223
2,24.303831100463867,32.5906867980957,48.274478912353516,67.38927459716797,55.893978118896484,53.253421783447266,54.91872787475586,34.96377944946289,37.76227951049805,50.67319869995117,32.25005340576172,21.858917236328125,17.10201072692871,21.79244041442871,16.466196060180664,23.289358139038086
1,14.47457218170166,18.762481689453125,4.79155158996582,0.8137844204902649,63.86741638183594,8.053836822509766,1.1680662631988525,3.766228675842285,0.7032914161682129,21.13856315612793,1.0976094007492065,35.33878707885742,8.307080268859863,1.9133683443069458,10.073511123657227,3.143702268600464
0,42.059486389160156,34.51917266845703,26.663799285888672,32.138553619384766,79.72171783447266,62.27825927734375,20.260272979736328,55.99479293823242,42.57684326171875,22.01287078857422,54.48243713378906,59.68951416015625,10.144705772399902,38.75052261352539,53.446868896484375,29.311311721801758
4,19.70029640197754,25.83758544921875,21.239124298095703,24.053564071655273,71.75442504882812,22.119226455688477,20.995691299438477,17.2271671295166,18.49616813659668,31.224994659423828,28.772680282592773,54.7017936706543,11.089284896850586,17.71688461303711,36.950584411621094,11.359381675720215
1,22.56424331665039,21.902803421020508,8.03561019897461,0.6451533436775208,83.5038070678711,7.781693935394287,0.7125237584114075,8.989056587219238,1.2422454357147217,18.42569923400879,4.149242401123047,46.421897888183594,8.696619987487793,6.387248992919922,12.901579856872559,4.595122814178467
4,27.644628524780273,24.622516632080078,27.280834197998047,35.60788345336914,63.52075958251953,35.37965393066406,25.079309463500977,24.077770233154297,28.50359535217285,28.41752815246582,28.958120346069336,29.32534408569336,9.108022689819336,28.824508666992188,23.480812072753906,15.120182037353516
9,12.98106861114502,11.64038372039795,23.690433502197266,27.676992416381836,10.169612884521484,19.00029182434082,12.733255386352539,76.97163391113281,15.659100532531738,44.697235107421875,62.35572814941406,55.07958984375,18.28648567199707,27.31207847595215,74.66513061523438,17.507009506225586
5,13.880338668823242,52.65428161621094,47.824520111083984,66.45033264160156,20.244203567504883,54.04151153564453,48.986019134521484,83.5265884399414,60.03901672363281,67.14317321777344,48.73640823364258,15.662150382995605,21.563495635986328,56.35074996948242,35.20293426513672,29.731220245361328
9,27.618209838867188,14.679634094238281,28.14384651184082,45.243408203125,48.3026123046875,43.40287780761719,19.467409133911133,56.378238677978516,26.83854866027832,15.86437702178955,27.542800903320312,14.5378999710083,2.3265275955200195,51.72019958496094,10.562260627746582,16.11892318725586
0,24.117525100708008,28.562061309814453,31.12349510192871,34.571170806884766,72.60083770751953,50.89805221557617,43.008827209472656,30.481130599975586,37.86904525756836,24.502681732177734,47.73640823364258,70.29914093017578,15.011032104492188,23.271503448486328,59.715755462646484,20.22775650024414
6,26.553728103637695,22.0305118560791,31.01434898376465,48.21052169799805,39.51564025878906,53.28797149658203,23.1203670501709,32.210205078125,27.517826080322266,30.884891510009766,26.967451095581055,45.572147369384766,13.32239818572998,32.19498825073242,31.886228561401367,21.19499397277832
9,25.67103385925293,15.421297073364258,26.878780364990234,42.7020263671875,54.54808044433594,29.90473747253418,22.33869171142578,44.678707122802734,26.348833084106445,20.207910537719727,31.300140380859375,25.639089584350586,5.846074104309082,35.61676025390625,20.95720100402832,15.936239242553711
0,28.58060073852539,21.0667724609375,22.268205642700195,14.690528869628906,81.12681579589844,32.762725830078125,8.842151641845703,42.300804138183594,23.495582580566406,9.981473922729492,51.21510696411133,80.62598419189453,9.418596267700195,21.9901123046875,81.63874816894531,18.544448852539062
1,3.448739528656006,22.32390785217285,5.8488874435424805,6.044465065002441,59.328102111816406,15.212298393249512,5.392973899841309,21.775230407714844,2.7709460258483887,20.805673599243164,9.982504844665527,68.77124786376953,13.297771453857422,2.45060133934021,39.83651351928711,8.197834014892578
5,4.360969543457031,26.73359489440918,66.86986541748047,64.4041976928711,15.882962226867676,44.41534423828125,60.906272888183594,76.73845672607422,40.78510284423828,58.635009765625,56.57659149169922,21.324085235595703,15.884515762329102,26.859373092651367,36.97806930541992,17.95035743713379
9,24.310237884521484,18.188602447509766,22.17620277404785,40.24360275268555,70.01815795898438,31.110193252563477,22.75991439819336,44.44257354736328,24.732725143432617,20.271024703979492,36.38055419921875,42.41958236694336,10.465766906738281,36.03392028808594,35.33120346069336,15.654655456542969
7,21.596723556518555,32.232200622558594,35.27800369262695,51.14401626586914,51.27033996582031,34.133583068847656,52.86682891845703,81.61839294433594,43.782901763916016,45.70197677612305,42.69984817504883,10.187501907348633,8.698545455932617,36.496700286865234,16.553815841674805,12.848952293395996
3,12.446167945861816,17.407608032226562,67.63282775878906,85.92707824707031,16.890066146850586,42.816131591796875,71.4720687866211,120.47206115722656,49.93529510498047,55.44636535644531,93.60868072509766,25.723485946655273,19.606639862060547,28.48881721496582,65.87696838378906,28.346113204956055
4,6.665763854980469,24.58490753173828,23.571849822998047,30.751901626586914,41.47755813598633,19.606111526489258,18.783611297607422,29.47547149658203,22.406185150146484,22.970285415649414,19.318687438964844,44.41611099243164,13.079144477844238,14.38317584991455,28.438655853271484,11.181784629821777
9,29.963180541992188,8.798148155212402,16.7327823638916,19.920307159423828,46.729248046875,38.42203140258789,6.704784393310547,43.619754791259766,28.0249080657959,17.062820434570312,10.8237886428833,24.02083969116211,5.602666854858398,55.63228988647461,1.9480221271514893,13.163442611694336
6,15.401100158691406,22.847375869750977,50.477622985839844,49.992340087890625,46.739501953125,34.021549224853516,31.312782287597656,49.106781005859375,22.133180618286133,34.568763732910156,47.45392990112305,47.073326110839844,12.159936904907227,15.830636978149414,44.439117431640625,16.959707260131836
6,19.958402633666992,22.258155822753906,41.76887130737305,26.834178924560547,35.84672164916992,25.22030258178711,12.335731506347656,43.71500778198242,19.446063995361328,38.23080825805664,52.96648406982422,45.798828125,7.08146333694458,18.812484741210938,51.987693786621094,18.928327560424805
5,13.036578178405762,17.838760375976562,45.33450698852539,56.10284423828125,29.758880615234375,54.071998596191406,36.328041076660156,46.50819778442383,33.55143356323242,30.567049026489258,31.782329559326172,21.044858932495117,14.62586498260498,46.01725387573242,18.571565628051758,16.57939338684082
4,6.961235046386719,20.440732955932617,22.26500701904297,29.4154052734375,31.646629333496094,10.165596008300781,19.83770751953125,26.93324089050293,14.033411026000977,32.5877571105957,19.83603286743164,33.19127655029297,13.752416610717773,9.296224594116211,30.4925594329834,7.644091606140137
0,49.15349197387695,34.365177154541016,18.00065040588379,25.672346115112305,61.40079879760742,70.3184814453125,11.781272888183594,39.996829986572266,50.10531997680664,25.199758529663086,46.86787414550781,61.356719970703125,13.740944862365723,56.60664749145508,47.9058952331543,28.69770050048828
